url, QDM, FHIR
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.47, v20240208, v20240208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.69, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.37, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1045.67, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1045.66, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.666.5.737, vGROUPED, v20180809
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.666.5.694, v20240208, v20240208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.666.5.2262, vGROUPED, v20250201
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.666.5.1668, vGROUPED, v20220212
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.117.1.7.1.204, v20240208, v20240208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.117.1.7.1.239, vGROUPED, v20190313
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.117.1.7.1.238, vGROUPED, v20250128
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1138.566, v20180818, v20180818
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1138.564, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1138.565, vGROUPED, v20250128
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1576, v20200307, v20200307
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.9, vGROUPED, v20190313
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.276, v20250124, v20250124
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1573, v20250228, v20250228
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.301, vGROUPED, v20250228
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.100, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.91, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.85, vGROUPED, v20230217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1574, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.107, vGROUPED, v20250208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1575, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.98, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1572, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.97, vGROUPED, v20240208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.73, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.67, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.10, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.102, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.13, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.89, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1110.42, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.117.1.7.1.423, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1110.41, vGROUPED, v20220216
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.67.1.101.1.269, v20170825, v20170825
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.67.1.101.1.271, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.67.1.101.1.272, vGROUPED, v20230217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.42, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.12, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.43, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1108.85, v20240208, v20240208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1108.84, vGROUPED, v20240208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1108.78, vGROUPED, v20210224
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1056.50, v20250206, v20250206
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1046.241, v20240215, v20240215
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1002.70, vGROUPED, v20240221
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1004.15, vGROUPED, v20240217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1002.72, vGROUPED, v20240217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1004.14, vGROUPED, v20200310
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1004.13, vGROUPED, v20240217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1004.16, vGROUPED, v20240221
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1002.74, vGROUPED, v20210223
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1002.12, vGROUPED, v20220305
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1002.71, vGROUPED, v20210223
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1002.11, vGROUPED, v20230301
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1004.12, vGROUPED, v20210223
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1002.76, vGROUPED, v20240221
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1002.77, vGROUPED, v20240221
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1004.17, vGROUPED, v20210223
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1002.75, vGROUPED, v20250211
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1002.73, vGROUPED, v20210223
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.3157.1004.18, vGROUPED, v20240217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1111.146, vGROUPED, v20220308
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1111.169, vGROUPED, v20210223
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1111.167, vGROUPED, v20210223
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1111.168, vGROUPED, v20210223
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1125.1, v20250211, v20250211
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1111.180, v20240215, v20240215
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1111.178, vGROUPED, v20240215
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1111.179, vGROUPED, v20240215
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1111.175, v20240215, v20240215
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1111.173, vGROUPED, v20240217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1111.174, vGROUPED, v20240217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1046.269, v20240215, v20240215
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1111.177, v20250211, v20250211
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1046.225, vGROUPED, v20240221
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1111.171, v20240215, v20240215
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1046.242, vGROUPED, v20240217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1046.243, vGROUPED, v20240217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1579, v20210224, v20210224
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1578, vGROUPED, v20210222
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1116.365, v20191010, v20250515
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.101.12.1046, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.101.11.1215, vGROUPED, v20230217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.121.12.1006, v20190315, v20190315
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.121.11.1011, vGROUPED, v20220212
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.11.20.9.31, vGROUPED, v20250331
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.198.12.1006, v20230831, v20230831
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.198.11.1080, vGROUPED, v20250129
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.198.11.1009, vGROUPED, v20230722
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1238, vGROUPED, v20230722
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1178, v20230722, v20230722
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1177, vGROUPED, v20220910
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1230, vGROUPED, v20250128
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1184, v20230722, v20230722
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1183, vGROUPED, v20220924
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1233, vGROUPED, v20250128
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1234, vGROUPED, v20230722
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1189, v20230722, v20230722
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1188, vGROUPED, v20221229
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1235, vGROUPED, v20250201
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1236, vGROUPED, v20230722
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1237, vGROUPED, v20230722
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1180, v20230722, v20230722
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1179, vGROUPED, v20220910
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1231, vGROUPED, v20250128
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1182, v20230722, v20230722
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1181, vGROUPED, v20220910
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.1232, vGROUPED, v20250128
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.359, v20250312, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.352, v20250312, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.353, v20250312, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.354, v20250312, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.369, v20250312, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.351, v20250312, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.350, vGROUPED, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.349, vGROUPED, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.364, v20250312, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.358, v20250312, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.357, vGROUPED, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.356, vGROUPED, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.363, v20250312, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.362, vGROUPED, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.361, vGROUPED, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.365, v20250312, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.355, v20250312, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1834, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1917, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1608, vGROUPED, v20250123
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1609, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1525, v20250201, v20250201
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1524, vGROUPED, v20240208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1523, vGROUPED, v20170826
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1519, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1526, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.515, vGROUPED, v20240208
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1527, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1610, vGROUPED, v20230216
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1561, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1498, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.502, v20180309, v20180309
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1047.501, vGROUPED, v20250128
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.2387, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1528, v20200307, v20200307
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1549, vGROUPED, v20230216
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1550, vGROUPED, v20230216
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1551, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1562, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1499, vGROUPED, v20220217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.526.3.1563, v20220302, v20220302
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.2388, vGROUPED, v20220217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1108.99, vGROUPED, v20220217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1751, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.886, vGROUPED, v20230216
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.695, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.885, vGROUPED, v20180309
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1623, , v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1624, , v20230216
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.600.1.1626, , v20220217
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.117.1.7.1.203, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.117.1.7.1.242, vGROUPED, v20250206
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.117.1.7.1.243, vGROUPED, v20250206
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1110.76, v20221115, v20221115
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.117.1.7.1.200, v20250206, v20250206
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.117.1.7.1.226, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1045.21, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1045.15, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1045.16, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1110.56, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1110.55, vGROUPED, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1110.21, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.125.12.1002, v20210928, v20210928
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.125.11.1011, vGROUPED, v20240210
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.125.11.1004, vGROUPED, v20240210
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.125.12.1003, v20170504, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.125.11.1010, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.125.12.1004, v20210220, v20210220
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.125.11.1007, vGROUPED, v20250205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.464.1003.125.11.1009, vGROUPED, v20170504
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.372, v20250312, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.370, vGROUPED, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.371, vGROUPED, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.360, v20250312, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.368, v20250312, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.366, vGROUPED, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.367, vGROUPED, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1196.393, v20240117, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.34, v20230203, v20230203
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.119, v20250211, v20250211
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1196.226, v20240124, v20240124
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.141, , v20220512
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.187, v20230204, v20230204
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1147.194, v20220415, v20220415
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1147.113, v20220415, v20220415
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1147.109, vGROUPED, v20230205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1147.110, vGROUPED, v20240112
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1147.196, v20220416, v20220416
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.21, v20220415, v20220415
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.33, , v20220415
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.199, v20230205, v20230205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.197, vGROUPED, v20240112
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.198, vGROUPED, v20230205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.12, v20240112, v20240112
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.28, vGROUPED, v20220415
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.8, vGROUPED, v20220415
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.29, vGROUPED, v20230205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.14, vGROUPED, v20230205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.201, vGROUPED, v20230205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.226, vGROUPED, v20240112
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.19, v20230205, v20230205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1147.193, vGROUPED, v20220415
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1147.191, vGROUPED, v20220415
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.4, vGROUPED, v20230205
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1147.187, vGROUPED, v20220415
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1147.188, vGROUPED, v20220415
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1147.190, vGROUPED, v20220415
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.200, vGROUPED, v20240112
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.6929.3.1000, v20190531, v20190531
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.6929.2.1000, vGROUPED, v20240215
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.6929.3.1007, v20190531, v20190531
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113883.3.6929.2.1002, vGROUPED, v20250319
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.272, v20241024, v20241024
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1248.271, vGROUPED, v20250312
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1178.88, v20231019, v20231019
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1178.87, v20250329, v20250329
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.101, v20241004, v20241004
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.92, v20240117, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.34, v20240117, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.89, v20240117, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.94, vGROUPED, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.38, vGROUPED, v20250122
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.91, v20241211, v20241211
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.21, v20240117, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.96, v20240117, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.95, vGROUPED, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.48, vGROUPED, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.47, v20240117, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.44, vGROUPED, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.98, vGROUPED, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.43, v20240117, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.97, vGROUPED, v20240117
http://cts.nlm.nih.gov/fhir/ValueSet/2.16.840.1.113762.1.4.1095.42, vGROUPED, v20241211
